id,link,content,start_time,end_time,programme_id,programme_date
"xRGv-W0BCKkHyZ2v8zJl","http://rtve.es/v/2633598?t=00h30m41s","-Estamos viendo envejecimientos de 4 años en la distribución, estamos viendo grandes empeoramientos en la distribución etaria de esa flota vehicular.",1841,1845,2633598,"2014-06-26T15:00:00+00:00"
"UxKz-W0BCKkHyZ2vTAq2","http://rtve.es/v/2631948?t=00h49m14s","La mayoría niños y personas mayores, que ante una emergencia, no pueden valerse por sí mismas.",2954,2957,2631948,"2014-06-25T21:00:00+00:00"
"WhKz-W0BCKkHyZ2vTArL","http://rtve.es/v/2631948?t=00h49m45s","Además, en algunas Comunidades Autónomas, como la vasca, han formado a más de 14.000 personas mayores para evitar éste tipo de tragedias.",2985,2989,2631948,"2014-06-25T21:00:00+00:00"
"WxKz-W0BCKkHyZ2vTArO","http://rtve.es/v/2631948?t=00h49m54s","Lo que se hace es una revisión de todas las instalaciones, Toda la instalación de gas, la instalación eléctrica, que es muy importante que en casas donde viven personas mayores es muy importante que tengan la residencia en condiciones y luego tiene una parte más que de prevención de incendios, de cómo actuar ante un incendio.",2994,2997,2631948,"2014-06-25T21:00:00+00:00"
"DhXB-W0BCKkHyZ2vvk_t","http://rtve.es/v/2630066?t=00h02m46s","Sigue el envejecimiento de la población en España.",166,171,2630066,"2014-06-24T21:00:00+00:00"
"wRK1-W0BCKkHyZ2vRHWz","http://rtve.es/v/2629674?t=00h01m34s","Galicia, Asturias y Castilla y León son las comunidades donde más cae la natalidad y donde más alta es la mortalidad .. Esto supone que la población envejece y se reduce, complicando la renovación generacional .. El Supremo autoriza las prospecciones petrolíferas de Repsol a 60 kilómetros de Lanzarote y Fuerteventura.",94,97,2629674,"2014-06-24T15:00:00+00:00"
"nxK1-W0BCKkHyZ2vSHZM","http://rtve.es/v/2629674?t=00h29m18s","Continúa el envejecimiento de la población en España.",1758,1761,2629674,"2014-06-24T15:00:00+00:00"
"uhK1-W0BCKkHyZ2vpI23","http://rtve.es/v/2626550?t=00h03m38s","La formó un grupo de amigos que no querían envejecer en una residencia o ser una carga para sus familias.",218,222,2626550,"2014-06-22T15:00:00+00:00"
"YxO4-W0BCKkHyZ2vABoZ","http://rtve.es/v/2619902?t=00h53m13s","""Una habitación con vistas al mar"" ha ganado el premio de relatos de personas mayores de Radio Nacional de España y la obra social La Caixa.",3193,3196,2619902,"2014-06-17T15:00:00+00:00"
"ZRO4-W0BCKkHyZ2vABoi","http://rtve.es/v/2619902?t=00h53m28s","El concurso, al que se han presentado más de 1500 relatos, pretende estimular el hábito de lectura y la creatividad para fomentar el envejecimiento activo.",3208,3211,2619902,"2014-06-17T15:00:00+00:00"
"CRK1-W0BCKkHyZ2vEGza","http://rtve.es/v/2614415?t=00h40m53s","En España podría haber, al menos, un dos por ciento de personas mayores maltratadas.",2453,2455,2614415,"2014-06-13T21:00:00+00:00"
"DhK1-W0BCKkHyZ2vEGzp","http://rtve.es/v/2614415?t=00h41m39s","En España podría haber, al menos, un dos por ciento de personas mayores maltratadas.",2499,2501,2614415,"2014-06-13T21:00:00+00:00"
"GRK1-W0BCKkHyZ2vEWwI","http://rtve.es/v/2614415?t=00h42m46s","En España, hay 8,5 millones de personas mayores.",2566,2568,2614415,"2014-06-13T21:00:00+00:00"
"2RCu-W0BCKkHyZ2v2_Sv","http://rtve.es/v/2612106?t=00h45m56s","Las tareas que tienen que ver con las compras, con acompañar a los niños, con acompañar a personas mayores, con hacer gestiones del hogar aparecen subdivididas en muchos epígrafes que no reflejan que son tareas vinculadas al cuidado, aparecen escondidas bajo epígrafe por ejemplo de ocio o de visitas, o de paseos como consecuencia cuando se diseñan las ciudades, se planifica la ubicación de los servicios sociales, los horarios y rutas de transportes públicos usados mayoritariamente por mujeres y ancianos, estas tareas del cuidado tampoco se tienen en cuenta.",2756,2759,2612106,"2014-06-12T21:00:00+00:00"
"vhK3-W0BCKkHyZ2vKeO4","http://rtve.es/v/2600889?t=00h21m41s","Descontrol en las revoluciones, ruido en el motor, mala combustión, un envejecimiento prematuro de los componentes que deja una factura elevada.",1301,1305,2600889,"2014-06-05T21:00:00+00:00"
"6BXB-W0BCKkHyZ2v4lkd","http://rtve.es/v/2598574?t=00h30m10s","En su discurso anual, la soberana mas longeva de Europa, ha anunciado las nuevas medidas del Gobierno para impulsar la economía.",1810,1815,2598574,"2014-06-04T15:00:00+00:00"
"chGv-W0BCKkHyZ2vmymT","http://rtve.es/v/2592974?t=00h32m07s","""Giraff-plus"" es el nombre de un robot que está haciendo la vida más fácil a las personas mayores con dificultades.",1927,1930,2592974,"2014-06-01T15:00:00+00:00"
"eBGv-W0BCKkHyZ2vmymk","http://rtve.es/v/2592974?t=00h33m33s","En una década, en Europa habrá 84 millones de personas En una década, en Europa habrá 84 millones de personas con afecciones propias del envejecimiento.",2013,2015,2592974,"2014-06-01T15:00:00+00:00"
"qhGx-W0BCKkHyZ2v2qUH","http://rtve.es/v/2587254?t=00h46m11s","Según las ONG que las ayudan a salir de la prostitución, la mayoría llegan a nuestro país engañadas. y otras vienen pensando que van a trabajar en el servicio doméstico, en hostelería, cuidando a personas mayores.",2771,2773,2587254,"2014-05-28T21:00:00+00:00"
"uRK1-W0BCKkHyZ2v_aZP","http://rtve.es/v/2585111?t=00h55m16s","Un espacio cultural dedicado a los artistas emergentes en todos los campos de la creación que es el más longevo de su tipo que sigue en antena.",3316,3319,2585111,"2014-05-27T21:00:00+00:00"
"LhS9-W0BCKkHyZ2vBTlB","http://rtve.es/v/2574874?t=00h47m46s","El envejecimiento de la población aumenta el coste sanitario.",2866,2871,2574874,"2014-05-21T21:00:00+00:00"
"nxGy-W0BCKkHyZ2vx-Gk","http://rtve.es/v/2571594?t=00h50m57s","Evidentemente, el fenómeno de crisis y las bajas matriculaciones ha acentuado este envejecimiento prematuro del parque.",3057,3063,2571594,"2014-05-19T21:00:00+00:00"
"XxCt-W0BCKkHyZ2vw7MP","http://rtve.es/v/2569371?t=00h25m19s","La sociedad envejece a marchas forzadas, las familias no pueden cuidar a los dependientes, las casas no están adaptadas y no a todos les gustan las residencias.",1519,1523,2569371,"2014-05-18T15:00:00+00:00"
"uRO5-W0BCKkHyZ2vcWWx","http://rtve.es/v/2566154?t=00h46m01s","Sólo son más longevas las japonesas.",2761,2763,2566154,"2014-05-15T21:00:00+00:00"
"wBO5-W0BCKkHyZ2vcWXJ","http://rtve.es/v/2566154?t=00h46m33s","Llama la atención que en expectativa de vida femenina España ocupa el segundo puesto mundial, y en el caso de los hombres, no está ni entre los 10 primeros países, aunque la media general es similar a la del resto de países desarrollados donde el gran reto es envejecer mejor.",2793,2796,2566154,"2014-05-15T21:00:00+00:00"
"jRXB-W0BCKkHyZ2v_V-5","http://rtve.es/v/2564634?t=00h46m17s","La clave está en unas diminutas estructuras que se llaman telómeros En el Centro Nacional de Investigaciones Oncológicas llevan años investigando cómo se pueden mantener los telómeros en buen estado para retrasar enfermedades asociadas al envejecimiento celular.",2777,2782,2564634,"2014-05-14T21:00:00+00:00"
"lRXB-W0BCKkHyZ2v_l8X","http://rtve.es/v/2564634?t=00h47m17s","Cuando los telómeros se acortan las células dejan de dividirse y envejecen o mueren, causando así enfermedades neurodegenerativas, cardiovasculares...",2837,2840,2564634,"2014-05-14T21:00:00+00:00"
"PxCt-W0BCKkHyZ2vmqdz","http://rtve.es/v/2554314?t=00h52m14s","Ha sido una de las escritoras en activo más longevas del mundo.",3134,3137,2554314,"2014-05-09T15:00:00+00:00"
"HBO4-W0BCKkHyZ2vTiiq","http://rtve.es/v/2551750?t=00h35m21s","-La verdad es que conocemos a algunos, Muchas de las víctimas de atropellos son personas mayores.",2121,2124,2551750,"2014-05-08T15:00:00+00:00"
"IxO4-W0BCKkHyZ2vTijA","http://rtve.es/v/2551750?t=00h36m38s","En el doble papel de peatones y conductores, las personas mayores se encuentran con más problemas.",2198,2201,2551750,"2014-05-08T15:00:00+00:00"
"JRO4-W0BCKkHyZ2vTijG","http://rtve.es/v/2551750?t=00h36m50s","Ni las edades, ni el tráfico, ni la movilidad en sí, están pensadas para las personas mayores, por lo cual, creo que es un dato que tenemos que acometer en periodo corto de tiempo.",2210,2214,2551750,"2014-05-08T15:00:00+00:00"
"JxO4-W0BCKkHyZ2vTijM","http://rtve.es/v/2551750?t=00h37m12s","Se celebra hoy una jornada sobre el envejecimiento y la seguridad vial organizada por el Gobierno Vasco.",2232,2235,2551750,"2014-05-08T15:00:00+00:00"
"KhO4-W0BCKkHyZ2vTijY","http://rtve.es/v/2551750?t=00h37m33s","Se envejece más y mejor.",2253,2256,2551750,"2014-05-08T15:00:00+00:00"
"NRO5-W0BCKkHyZ2v6oLu","http://rtve.es/v/2546144?t=00h45m20s","El parque de vehículos está muy envejecido..."" en lo que llevamos de año han muerto ya más de 330 personas en las carreteras.",2720,2723,2546144,"2014-05-05T21:00:00+00:00"
"IBK2-W0BCKkHyZ2vQLGR","http://rtve.es/v/2545793?t=00h02m10s","Una proteína en la sangre revierte el envejecimiento en los músculos y el cerebro de ratones, según investigadores estadounidenses.",130,134,2545793,"2014-05-05T14:59:00+00:00"
"6hXD-W0BCKkHyZ2vcLbe","http://rtve.es/v/2526489?t=00h02m37s","Evitar la depresión... fomentar las relaciones sociales... y una buena genética, son claves para un correcto envejecimiento, según la Sociedad Española de Geriatría.",157,160,2526489,"2014-04-23T14:59:00+00:00"
"6xXD-W0BCKkHyZ2vcLbi","http://rtve.es/v/2526489?t=00h02m47s","En España hay casi 400 mil personas mayores de 90 años, y tres de cada cuatro son mujeres.",167,171,2526489,"2014-04-23T14:59:00+00:00"
"CRXD-W0BCKkHyZ2vdLjs","http://rtve.es/v/2526489?t=00h36m53s","España es el segundo país más longevo de Europa con casi 400.000 personas mayores de 90 años, una edad a la que cada vez llegará más gente.",2213,2217,2526489,"2014-04-23T14:59:00+00:00"
"DxXD-W0BCKkHyZ2vdLj8","http://rtve.es/v/2526489?t=00h37m33s","También favorece la longevidad el tener buenas relaciones sociales, y proyectos de vida.",2253,2258,2526489,"2014-04-23T14:59:00+00:00"
"ERXD-W0BCKkHyZ2vdbgC","http://rtve.es/v/2526489?t=00h37m50s","Según los expertos, el 60% de nuestro envejecimiento depende de la genética y el resto son factores ambientales que sí podemos modificar con buenos hábitos de vida.",2270,2272,2526489,"2014-04-23T14:59:00+00:00"
"ExXD-W0BCKkHyZ2vdbgJ","http://rtve.es/v/2526489?t=00h38m12s","Actualmente, tres de cada cuatro personas mayores de 90 años son mujeres.",2292,2294,2526489,"2014-04-23T14:59:00+00:00"
"rhCr-W0BCKkHyZ2v7kRR","http://rtve.es/v/2520668?t=00h33m55s","Textiles para el mundo de la moda y principalmente en el mundo sanitario. ya que tenemos una población cada vez mas envejecida y lo que se pretende en las investigaciones es hacer la vida mas llevadera.",2035,2039,2520668,"2014-04-20T15:00:00+00:00"
"FRGx-W0BCKkHyZ2v5ak7","http://rtve.es/v/2507288?t=00h21m16s","Se hacía pasar por revisor del gas para desvalijar a personas mayores.",1276,1280,2507288,"2014-04-13T21:00:00+00:00"
"GhGx-W0BCKkHyZ2v5alL","http://rtve.es/v/2507288?t=00h21m47s","Las personas mayores son las más vulnerables.",1307,1311,2507288,"2014-04-13T21:00:00+00:00"
"NBK1-W0BCKkHyZ2vGm_m","http://rtve.es/v/2506667?t=00h22m58s","Las personas mayores son las principales víctimas del engaño.",1378,1381,2506667,"2014-04-13T15:00:00+00:00"
"NRK1-W0BCKkHyZ2vGm_o","http://rtve.es/v/2506667?t=00h23m07s","Las personas mayores son las principales víctimas del engaño.",1387,1391,2506667,"2014-04-13T15:00:00+00:00"
"qxTA-W0BCKkHyZ2vIO6-","http://rtve.es/v/2503121?t=00h35m19s","Hay una idea general en las familias que las personas mayores ya tienen que tener temblor o alguna dificultad, con lo cual no van al neurólogo.",2119,2122,2503121,"2014-04-11T14:59:00+00:00"
"TxGv-W0BCKkHyZ2vWhbp","http://rtve.es/v/2501170?t=00h18m46s","Pensando especialmente en esas personas mayores de 45 años que también quieren emprender y que también quieren establecerse como autónomos"" El año pasado 152.000 personas sin trabajo solicitaron esta modalidad y recibieron de media algo menos de 5.000 euros.",1126,1130,2501170,"2014-04-10T21:00:00+00:00"
"FhGv-W0BCKkHyZ2vXRcl","http://rtve.es/v/2501170?t=00h41m17s","Hay una rara enfermedad, el síndrome de Hutchinson Gilford que acelera sin control el envejecimiento creemos que puede ser un buen modelo para investigar el envejecimiento humano.",2477,2480,2501170,"2014-04-10T21:00:00+00:00"
"MBGv-W0BCKkHyZ2vXRdp","http://rtve.es/v/2501170?t=00h44m03s","Lógico para los expertos en una sociedad, dicen, más longeva e individualista.",2643,2646,2501170,"2014-04-10T21:00:00+00:00"
"KxGy-W0BCKkHyZ2vRseF","http://rtve.es/v/2490409?t=00h32m55s","Las personas mayores sufren caídas con frecuencia.",1975,1978,2490409,"2014-04-05T15:00:00+00:00"
"MRGy-W0BCKkHyZ2vRseY","http://rtve.es/v/2490409?t=00h33m40s","Problemas de equilibrio, enfermedades degenerativas, medicación inadecuada o el propio envejecimiento.",2020,2023,2490409,"2014-04-05T15:00:00+00:00"
"ZRXB-W0BCKkHyZ2vylKF","http://rtve.es/v/2475602?t=00h33m17s","Es uno de los vinos que más recorrido tiene de crianza pero también es cierto que no se puede hacer nada más con unas parcelas en unos suelos muy exclusivos que en el tiempo han transmitido empíricamente esa posibilidad de envejecimiento largo.",1997,2002,2475602,"2014-03-28T14:59:00+00:00"
"-hO5-W0BCKkHyZ2vV17k","http://rtve.es/v/2452734?t=00h31m10s","""El señoritismo depravado y parásito"" Es un rechazo al homosexual que todavía persiste entre ciertas personas mayores.",1870,1873,2452734,"2014-03-17T15:00:00+00:00"
"BRO5-W0BCKkHyZ2vvXqj","http://rtve.es/v/2435652?t=00h28m30s","""No solamente hemos venido a cuidar niños, a cuidar personas mayores, sino que también ha habido un gran potencial dedicándose como las nuevas emprendedoras aquí en España, emprendiendo nuevos negocios, nuevos comercios"".",1710,1714,2435652,"2014-03-08T21:00:00+00:00"
"6xS8-W0BCKkHyZ2vZhrn","http://rtve.es/v/2428690?t=00h47m06s","Físicamente envejece mucho.",2826,2830,2428690,"2014-03-04T21:00:00+00:00"
"FxK1-W0BCKkHyZ2vJHLI","http://rtve.es/v/2416968?t=00h06m48s","También ha adelantado una rebaja del IRPF para las familias con hijos y personas mayores y discapacitados a su cargo.",408,411,2416968,"2014-02-25T15:00:00+00:00"
"_xK1-W0BCKkHyZ2vL3KV","http://rtve.es/v/2416968?t=00h34m38s","Los patriarcas, las personas mayores allegadas a esta familia es muy importante que estén al lado de nuestros jóvenes, para evitar que esto se convierta en algo que nadie esperamos.",2078,2083,2416968,"2014-02-25T15:00:00+00:00"
"WhO5-W0BCKkHyZ2vZ2O0","http://rtve.es/v/2410668?t=00h46m31s","Que el ejercicio es bueno para la salud es algo que todo el mundo sabe, pero hoy queremos fijarnos en los beneficios que tiene para las personas mayores.",2791,2795,2410668,"2014-02-21T21:00:00+00:00"
"cxO5-W0BCKkHyZ2vZ2P9","http://rtve.es/v/2410668?t=00h48m41s","El catedrático Mikel Izquierdo, que asesoró sobre entrenamiento a equipos como el Barça de Guardiola, lleva casi 20 años viendo los beneficios que tiene el ejercicio en personas mayores.",2921,2925,2410668,"2014-02-21T21:00:00+00:00"
"gBO5-W0BCKkHyZ2vaGMi","http://rtve.es/v/2410668?t=00h50m23s","-Se está viendo que el ejercicio físico es la principal medicina por decirlo de alguna manera, que si se recetara a todas las personas mayores, el coste sanitario se vería muy reducido.",3023,3025,2410668,"2014-02-21T21:00:00+00:00"
"URXE-W0BCKkHyZ2vdvpZ","http://rtve.es/v/2410249?t=00h38m11s","La Fundación Reina Sofía está llevando a cabo un estudio con 1.200 personas mayores de 70 años para detectar el Alzhéimer.",2291,2294,2410249,"2014-02-21T15:00:00+00:00"
"3RGv-W0BCKkHyZ2vdx_g","http://rtve.es/v/2408200?t=00h35m06s","Han recordado que en España hay dos millones de personas mayores de 80 años, que serán 6 en 2050.",2106,2110,2408200,"2014-02-20T15:00:00+00:00"
"ARGv-W0BCKkHyZ2vLAci","http://rtve.es/v/2399649?t=00h37m59s","Por eso, sus prendas, dice, envejecen bien.",2279,2283,2399649,"2014-02-15T21:00:00+00:00"
"8hXD-W0BCKkHyZ2vbbWn","http://rtve.es/v/2365867?t=00h41m08s","El problema, dicen, es que no saben lo que va a pasar cuando siga envejeciendo.",2468,2470,2365867,"2014-01-31T21:00:00+00:00"
"8xXD-W0BCKkHyZ2vbbWq","http://rtve.es/v/2365867?t=00h41m13s","Ahora mismo tenemos la impresión de que su piel ha envejecido más de lo que debía.",2473,2476,2365867,"2014-01-31T21:00:00+00:00"
"8hCu-W0BCKkHyZ2vX9Vr","http://rtve.es/v/2338589?t=00h41m19s","Aprovechaban las aglomeraciones para robar, sobre todo carteras, y sus víctimas eran personas mayores o con algún tipo de minusvalía.",2479,2483,2338589,"2014-01-22T21:00:00+00:00"
"lBCu-W0BCKkHyZ2vnOaK","http://rtve.es/v/2334868?t=00h12m13s","La necesidad de adecuar la jubilación anticipada y parcial al incremento de la longevidad, constituía una medida imprescindible y que generaba no solo un problema financiero para el sistema si no también de equidad.",733,737,2334868,"2014-01-21T21:00:00+00:00"
"7hCs-W0BCKkHyZ2vemT6","http://rtve.es/v/2334007?t=00h26m55s","El perfil, personas mayores o enfermos crónicos que necesitan cuidados.",1615,1617,2334007,"2014-01-21T15:00:00+00:00"
"9hCs-W0BCKkHyZ2ve2QZ","http://rtve.es/v/2334007?t=00h27m58s","Un problema dicen los expertos que se irá agravando con el progresivo envejecimiento de la población.",1678,1681,2334007,"2014-01-21T15:00:00+00:00"
"uhO5-W0BCKkHyZ2vUFxL","http://rtve.es/v/2317287?t=00h32m26s","Ahora se crean más máquinas con el objetivo de ayudar a personas mayores o con problemas de movilidad es lo último en robótica.",1946,1948,2317287,"2014-01-15T21:00:00+00:00"
"NxO5-W0BCKkHyZ2vUV3Y","http://rtve.es/v/2317287?t=00h46m33s","Los robots específicos para ayudar a personas mayores y con problemas de movilidad están en pleno desarrollo.",2793,2796,2317287,"2014-01-15T21:00:00+00:00"
